# users: Sarah Needham
# sample descripton: CHO_WTEGFR_2nMEGF_topup
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160121_0001_0029_f82ecece-dd23-4495-b064-19d5e5fd8fbb,23,x,,,,,,54,57,,,
,,x,,,,,,59,88,,,
,,,x,,,,,34,41,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160121_0001_0029_f82ecece-dd23-4495-b064-19d5e5fd8fbb,6658,x,,,,,,271,277,,,
,,x,,,,,,281,284,,,
,,x,,,,,,245,269,,,
,,x,,,,,,231,239,,,
,,x,,,,,,218,229,,,
,,x,,,,,,208,213,,,
,,,x,,,,,295,314,,,
