# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0036_75678b5e-2c5b-4c15-893f-c0c49e511b98,107,x,,,,,,373,387,,,,210,709
,,x,,,,,,389,397,,,
,,x,,,,,,399,402,,,
,,x,,,,,,408,411,,,
,,x,,,,,,439,445,,,
,,x,,,,,,460,463,,,
,,x,,,,,,479,483,,,
,,x,,,,,,511,525,,,
,,x,,,,,,500,509,,,
,,,x,,,,,280,367,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0036_75678b5e-2c5b-4c15-893f-c0c49e511b98,840,x,,,,,,225,234,,,,210,709
,,x,,,,,,236,247,,,
,,x,,,,,,255,263,,,
,,,x,,,,,210,223,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0036_75678b5e-2c5b-4c15-893f-c0c49e511b98,1433,x,,,,,,557,566,,,,210,709
,,x,,,,,,568,572,,,
,,x,,,,,,574,582,,,
,,x,,,,,,584,612,,,
,,x,,,,,,614,657,,,
,,x,,,,,,659,666,,,
,,,x,,,,,248,289,,,
,,,x,,,,,291,547,,,
