# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0056_64b7020c-752f-4e36-a1a4-a2dcb2869a57,206,x,,,,,,304,312,,,,250,850
,,x,,,,,,314,330,,,
,,x,,,,,,332,338,,,
,,x,,,,,,340,345,,,
,,x,,,,,,349,357,,,
,,x,,,,,,365,368,,,
,,x,,,,,,370,377,,,
,,x,,,,,,390,395,,,
,,,x,,,,,253,264,,,
,,,x,,,,,266,279,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0056_64b7020c-752f-4e36-a1a4-a2dcb2869a57,578,x,,,,,,583,595,,,,250,850
,,x,,,,,,597,604,,,
,,x,,,,,,607,623,,,
,,x,,,,,,626,629,,,
,,,x,,,,,333,573,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0056_64b7020c-752f-4e36-a1a4-a2dcb2869a57,766,x,,,,,,636,775,,,,250,850
,,,x,,,,,550,629,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0056_64b7020c-752f-4e36-a1a4-a2dcb2869a57,2124,x,,,,,,389,397,,,,250,850
,,x,,,,,,487,490,,,
,,x,,,,,,502,505,,,
,,,x,,,,,409,420,,,
,,,x,,,,,422,478,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0056_64b7020c-752f-4e36-a1a4-a2dcb2869a57,3023,x,,,,,,559,593,,,,250,850
,,,x,,,,,496,506,,,
,,,x,,,,,508,526,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0056_64b7020c-752f-4e36-a1a4-a2dcb2869a57,5922,x,,,,,,474,499,,,,250,850
,,,x,,,,,364,441,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0056_64b7020c-752f-4e36-a1a4-a2dcb2869a57,7653,x,,,,,,719,748,,,,250,850
,,,x,,,,,509,644,,,
,,,x,,,,,647,671,,,
