# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0014_c965248b-b1d6-4eca-b2e9-aa2ab7475ce9,597,x,,,,,,222,229,,,,181,940
,,x,,,,,,231,242,,,
,,,x,,,,,198,217,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0014_c965248b-b1d6-4eca-b2e9-aa2ab7475ce9,3333,x,,,,,,423,431,,,,180,941
,,x,,,,,,441,448,,,
,,x,,,,,,455,459,,,
,,x,,,,,,461,465,,,
,,x,,,,,,469,473,,,
,,x,,,,,,479,484,,,
,,x,,,,,,507,510,,,
,,x,,,,,,517,521,,,
,,x,,,,,,523,533,,,
,,x,,,,,,545,548,,,
,,x,,,,,,562,567,,,
,,x,,,,,,570,577,,,
,,x,,,,,,616,620,,,
,,,x,,,,,387,402,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0014_c965248b-b1d6-4eca-b2e9-aa2ab7475ce9,4343,x,,,,,,725,741,,,,180,940
,,x,,,,,,743,766,,,
,,x,,,,,,768,796,,,
,,x,,,,,,798,813,,,
,,x,,,,,,815,842,,,
,,x,,,,,,844,854,,,
,,x,,,,,,856,881,,,
,,x,,,,,,883,894,,,
,,,x,,,,,507,722,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0014_c965248b-b1d6-4eca-b2e9-aa2ab7475ce9,11160,x,,,,,,871,890,,,,180,940
,,,x,,,,,788,867,,,
