# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0024_7a9b0073-7541-4a0b-b164-84d971cbc1d6,18,x,,,,,,237,241,,,
,,x,,,,,,243,246,,,
,,x,,,,,,252,255,,,
,,x,,,,,,268,271,,,
,,x,,,,,,299,302,,,
,,,x,,,,,181,189,,,
,,,x,,,,,200,214,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0024_7a9b0073-7541-4a0b-b164-84d971cbc1d6,372,x,,,,,,468,519,,,
,,x,,,,,,429,466,,,
,,,x,,,,,254,259,,,
,,,x,,,,,261,268,,,
,,,x,,,,,270,277,,,
,,,x,,,,,281,284,,,
,,,x,,,,,289,292,,,
,,,x,,,,,313,318,,,
,,,x,,,,,320,324,,,
,,,x,,,,,326,334,,,
,,,x,,,,,342,345,,,
,,,x,,,,,347,352,,,
,,,x,,,,,363,380,,,
,,,x,,,,,382,419,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0024_7a9b0073-7541-4a0b-b164-84d971cbc1d6,919,x,,,,,,150,172,,,
,,x,,,,,,202,210,,,
,,x,,,,,,212,227,,,
,,x,,,,,,229,238,,,
,,,x,,,,,113,117,,,
,,,x,,,,,127,130,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0024_7a9b0073-7541-4a0b-b164-84d971cbc1d6,1413,x,,,,,,31,42,,,
,,x,,,,,,44,48,,,
,,x,,,,,,50,60,,,
,,,x,,,,,6,23,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0024_7a9b0073-7541-4a0b-b164-84d971cbc1d6,2409,x,,,,,,131,220,,,
,,,x,,,,,96,126,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0024_7a9b0073-7541-4a0b-b164-84d971cbc1d6,3304,x,,,,,,341,345,,,
,,x,,,,,,349,355,,,
,,x,,,,,,370,373,,,
,,x,,,,,,361,368,,,
,,x,,,,,,387,394,,,
,,,x,,,,,213,284,,,
,,,x,,,,,289,334,,,
