# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0018_e6111d49-1029-4a41-a20f-6f390c85efc8,109,x,,,,,,232,237,,,,100,460
,,x,,,,,,241,244,,,
,,x,,,,,,250,253,,,
,,,x,,,,,139,142,,,
,,,x,,,,,148,151,,,
,,,x,,,,,162,166,,,
,,,x,,,,,168,171,,,
,,,x,,,,,201,204,,,
,,,x,,,,,207,211,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0018_e6111d49-1029-4a41-a20f-6f390c85efc8,1059,x,,,,,,333,359,,,,100,460
,,x,,,,,,408,460,,,
,,x,,,,,,361,406,,,
,,,x,,,,,148,180,,,
,,,x,,,,,182,198,,,
,,,x,,,,,208,247,,,
,,,x,,,,,254,273,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0018_e6111d49-1029-4a41-a20f-6f390c85efc8,1337,x,,,,,,218,222,,,,100,460
,,x,,,,,,302,306,,,
,,x,,,,,,349,355,,,
,,x,,,,,,361,364,,,
,,,x,,,,,151,156,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0018_e6111d49-1029-4a41-a20f-6f390c85efc8,2399,x,,,,,,311,324,,,,100,460
,,x,,,,,,305,309,,,
,,x,,,,,,251,298,,,
,,x,,,,,,238,249,,,
,,,x,,,,,100,104,,,
,,,x,,,,,113,116,,,
,,,x,,,,,118,140,,,
,,,x,,,,,148,152,,,
,,,x,,,,,154,164,,,
,,,x,,,,,166,183,,,
,,,x,,,,,188,192,,,
,,,x,,,,,194,212,,,
,,,x,,,,,217,236,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0018_e6111d49-1029-4a41-a20f-6f390c85efc8,4126,x,,,,,,408,422,,,,100,460
,,,x,,,,,429,460,,,
