# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0047_6cd91d9f-8132-4af6-b546-79fbaea23df1,37,x,,,,,,559,563,,,
,,,x,,,,,195,202,,,
,,,x,,,,,299,302,,,
,,,x,,,,,307,311,,,
,,,x,,,,,319,322,,,
,,,x,,,,,354,358,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0047_6cd91d9f-8132-4af6-b546-79fbaea23df1,106,x,,,,,,187,192,,,
,,x,,,,,,241,244,,,
,,x,,,,,,246,251,,,
,,x,,,,,,259,262,,,
,,x,,,,,,277,281,,,
,,x,,,,,,283,286,,,
,,x,,,,,,306,309,,,
,,x,,,,,,327,333,,,
,,x,,,,,,350,353,,,
,,x,,,,,,360,382,,,
,,x,,,,,,384,390,,,
,,x,,,,,,392,402,,,
,,x,,,,,,414,421,,,
,,x,,,,,,426,443,,,
,,x,,,,,,446,449,,,
,,x,,,,,,457,468,,,
,,x,,,,,,474,492,,,
,,x,,,,,,494,509,,,
,,x,,,,,,516,522,,,
,,x,,,,,,645,650,,,
,,x,,,,,,626,642,,,
,,x,,,,,,605,621,,,
,,x,,,,,,527,532,,,
,,x,,,,,,536,540,,,
,,x,,,,,,542,571,,,
,,x,,,,,,577,582,,,
,,x,,,,,,584,592,,,
,,x,,,,,,594,599,,,
,,,x,,,,,29,34,,,
,,,x,,,,,36,73,,,
,,,x,,,,,75,95,,,
,,,x,,,,,100,129,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0047_6cd91d9f-8132-4af6-b546-79fbaea23df1,127,x,,,,,,253,320,,,
,,x,,,,,,322,326,,,
,,x,,,,,,328,339,,,
,,x,,,,,,341,349,,,
,,,x,,,,,2,61,,,
,,,x,,,,,78,101,,,
,,,x,,,,,104,117,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0047_6cd91d9f-8132-4af6-b546-79fbaea23df1,747,x,,,,,,196,218,,,
,,x,,,,,,222,233,,,
,,x,,,,,,235,255,,,
,,,x,,,,,134,151,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0047_6cd91d9f-8132-4af6-b546-79fbaea23df1,1120,x,,,,,,300,344,,,
,,x,,,,,,350,389,,,
,,x,,,,,,395,409,,,
,,x,,,,,,424,481,,,
,,x,,,,,,489,494,,,
,,,x,,,,,245,284,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0047_6cd91d9f-8132-4af6-b546-79fbaea23df1,1129,x,,,,,,116,225,,,
,,,x,,,,,52,93,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0047_6cd91d9f-8132-4af6-b546-79fbaea23df1,4036,x,,,,,,157,160,,,
,,x,,,,,,191,194,,,
,,,x,,,,,216,226,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0047_6cd91d9f-8132-4af6-b546-79fbaea23df1,5826,x,,,,,,516,519,,,
,,x,,,,,,508,511,,,
,,x,,,,,,490,495,,,
,,x,,,,,,483,486,,,
,,x,,,,,,450,455,,,
,,x,,,,,,442,448,,,
,,,x,,,,,391,413,,,
,,,x,,,,,415,421,,,
,,,x,,,,,423,426,,,
