# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0027_53eece61-a266-446a-9fa5-63ccb6bf5d36,40,x,,,,,,342,353,,,,30,559
,,x,,,,,,334,340,,,
,,x,,,,,,311,327,,,
,,x,,,,,,297,306,,,
,,,x,,,,,258,287,,,
,,,x,,,,,238,253,,,
,,,x,,,,,213,228,,,
,,,x,,,,,207,210,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0027_53eece61-a266-446a-9fa5-63ccb6bf5d36,489,x,,,,,,217,236,,,,30,559
,,x,,,,,,199,215,,,
,,x,,,,,,180,189,,,
,,x,,,,,,158,171,,,
,,x,,,,,,135,150,,,
,,x,,,,,,93,133,,,
,,,x,,,,,55,84,,,
,,,x,,,,,36,43,,,
,,,x,,,,,30,33,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0027_53eece61-a266-446a-9fa5-63ccb6bf5d36,1095,x,,,,,,363,385,,,,30,557
,,x,,,,,,387,398,,,
,,x,,,,,,308,323,,,
,,,x,,,,,239,298,,,
,,,x,,,,,215,234,,,
,,,x,,,,,178,208,,,
,,,x,,,,,173,176,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0027_53eece61-a266-446a-9fa5-63ccb6bf5d36,1283,x,,,,,,200,259,,,,30,559
,,,x,,,,,174,190,,,
,,,x,,,,,161,165,,,
,,,x,,,,,150,157,,,
,,,x,,,,,137,144,,,
,,,x,,,,,105,135,,,
,,,x,,,,,88,100,,,
,,,x,,,,,74,84,,,
,,,x,,,,,65,68,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0027_53eece61-a266-446a-9fa5-63ccb6bf5d36,1435,x,,,,,,320,349,,,,30,559
,,,x,,,,,242,262,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0027_53eece61-a266-446a-9fa5-63ccb6bf5d36,2294,x,,,,,,189,207,,,,30,559
,,,x,,,,,121,181,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0027_53eece61-a266-446a-9fa5-63ccb6bf5d36,3715,x,,,,,,334,341,,,,30,559
,,x,,,,,,382,386,,,
,,x,,,,,,495,510,,,
,,x,,,,,,462,493,,,
,,x,,,,,,435,451,,,
,,x,,,,,,405,432,,,
,,x,,,,,,388,403,,,
,,,x,,,,,303,307,,,
,,,x,,,,,309,323,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0027_53eece61-a266-446a-9fa5-63ccb6bf5d36,3823,x,,,,,,451,460,,,,30,559
,,x,,,,,,434,441,,,
,,x,,,,,,420,423,,,
,,,x,,,,,299,302,,,
,,,x,,,,,290,295,,,
,,,x,,,,,277,285,,,
,,,x,,,,,258,271,,,
,,,x,,,,,244,256,,,
,,,x,,,,,236,242,,,
,,,x,,,,,213,221,,,
,,,x,,,,,203,209,,,
