# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0025_472266d1-8e88-4d3a-82fc-02c7110131a4,78,x,,,,,,63,72,,,
,,x,,,,,,49,56,,,
,,x,,,,,,33,47,,,
,,,x,,,,,18,31,,,
,,,x,,,,,10,15,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0025_472266d1-8e88-4d3a-82fc-02c7110131a4,208,x,,,,,,63,70,,,
,,x,,,,,,93,111,,,
,,x,,,,,,72,90,,,
,,,x,,,,,17,46,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0025_472266d1-8e88-4d3a-82fc-02c7110131a4,232,x,,,,,,223,228,,,
,,x,,,,,,207,221,,,
,,x,,,,,,188,205,,,
,,x,,,,,,172,185,,,
,,x,,,,,,167,170,,,
,,x,,,,,,153,161,,,
,,,x,,,,,49,141,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0025_472266d1-8e88-4d3a-82fc-02c7110131a4,342,x,,,,,,67,77,,,
,,,x,,,,,11,60,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0025_472266d1-8e88-4d3a-82fc-02c7110131a4,977,x,,,,,,305,308,,,
,,x,,,,,,312,315,,,
,,x,,,,,,318,323,,,
,,x,,,,,,395,407,,,
,,x,,,,,,371,393,,,
,,x,,,,,,356,362,,,
,,x,,,,,,332,352,,,
,,x,,,,,,325,329,,,
,,,x,,,,,198,204,,,
,,,x,,,,,206,227,,,
,,,x,,,,,231,264,,,
,,,x,,,,,270,289,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0025_472266d1-8e88-4d3a-82fc-02c7110131a4,5528,x,,,,,,384,425,,,
,,x,,,,,,427,463,,,
,,,x,,,,,284,373,,,
