# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0048_f1e10449-28df-40fa-8b9f-07c62eeaefb6,188,x,,,,,,112,118,,,
,,x,,,,,,93,102,,,
,,x,,,,,,76,79,,,
,,x,,,,,,66,71,,,
,,x,,,,,,52,56,,,
,,x,,,,,,39,43,,,
,,,x,,,,,16,35,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0048_f1e10449-28df-40fa-8b9f-07c62eeaefb6,412,x,,,,,,228,258,,,
,,x,,,,,,260,267,,,
,,,x,,,,,155,161,,,
,,,x,,,,,164,183,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0048_f1e10449-28df-40fa-8b9f-07c62eeaefb6,564,x,,,,,,39,57,,,
,,x,,,,,,28,35,,,
,,,x,,,,,3,22,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0048_f1e10449-28df-40fa-8b9f-07c62eeaefb6,1071,x,,,,,,89,114,,,
,,,x,,,,,56,76,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0048_f1e10449-28df-40fa-8b9f-07c62eeaefb6,2851,x,,,,,,146,151,,,
,,x,,,,,,155,158,,,
,,x,,,,,,160,166,,,
,,x,,,,,,183,193,,,
,,x,,,,,,195,216,,,
,,,x,,,,,108,125,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0048_f1e10449-28df-40fa-8b9f-07c62eeaefb6,3045,x,,,,,,376,411,,,
,,,x,,,,,296,368,,,
,,,x,,,,,260,294,,,
,,,x,,,,,216,258,,,
,,,x,,,,,211,214,,,
,,,x,,,,,206,209,,,
,,,x,,,,,188,204,,,
,,,x,,,,,163,181,,,
,,,x,,,,,147,161,,,
,,,x,,,,,118,145,,,
,,,x,,,,,104,116,,,
,,,x,,,,,81,97,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0048_f1e10449-28df-40fa-8b9f-07c62eeaefb6,5568,x,,,,,,245,282,,,
,,x,,,,,,284,299,,,
,,x,,,,,,301,304,,,
,,x,,,,,,306,314,,,
,,x,,,,,,393,435,,,
,,,x,,,,,317,346,,,
