# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0034_afd03aff-a53d-4c9c-9c66-66d9a96d0e41,379,x,,,,,,278,290,,,,70,290
,,x,,,,,,258,276,,,
,,,x,,,,,230,247,,,
,,,x,,,,,185,228,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0034_afd03aff-a53d-4c9c-9c66-66d9a96d0e41,409,x,,,,,,165,173,,,,70,290
,,x,,,,,,177,184,,,
,,x,,,,,,187,193,,,
,,x,,,,,,199,212,,,
,,x,,,,,,241,244,,,
,,x,,,,,,250,253,,,
,,x,,,,,,274,290,,,
,,x,,,,,,269,272,,,
,,x,,,,,,255,267,,,
,,,x,,,,,74,80,,,
,,,x,,,,,83,93,,,
,,,x,,,,,101,105,,,
,,,x,,,,,107,122,,,
,,,x,,,,,131,139,,,
,,,x,,,,,141,160,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160822_0001_0034_afd03aff-a53d-4c9c-9c66-66d9a96d0e41,2467,x,,,,,,532,541,,,,440,676
,,x,,,,,,543,547,,,
,,,x,,,,,487,490,,,
,,,x,,,,,492,500,,,
,,,x,,,,,512,515,,,
