folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0008_2d4e9dd1-1e6b-42ef-b175-dab682a107c9,4330,x,,,,,,254,291,,,,50,1068
,,,x,,,,,229,252,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0010_b32b5a33-2707-4f87-a392-b22187f0a945,2593,x,,,,,,212,297,,,,100,500
,,,x,,,,,119,167,,,
,,,x,,,,,169,208,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0016_7f362691-a272-4027-91bd-fe3c6bb5fbf9,3444,x,,,,,,465,488,,,,80,510
,,x,,,,,,490,507,,,
,,,x,,,,,405,463,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0019_fedab20d-a49c-4e99-98bc-93bbcb30b4eb,219,x,,,,,,145,162,,,,60,280
,,,x,,,,,169,252,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0020_ee8cbf39-8671-44ec-a51e-fba0a169b0b9,3786,x,,,,,,275,296,,,,2,480
,,,x,,,,,231,273,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0022_827faef1-8c24-493b-85cf-361cfbd51b98,897,x,,,,,,562,657,,,,410,978
,,x,,,,,,659,733,,,
,,x,,,,,,735,748,,,
,,x,,,,,,750,775,,,
,,,x,,,,,513,550,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0023_099d5116-2558-4bee-a875-02000b5a155c,13,x,,,,,,115,180,,,,2,180
,,,x,,,,,42,59,,,
,,,x,,,,,61,112,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0023_099d5116-2558-4bee-a875-02000b5a155c,1777,x,,,,,,271,291,,,,270,370
,,x,,,,,,293,326,,,
,,,x,,,,,330,361,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0026_6743a15c-6ddb-4cba-976c-7ffe3cd99ecb,5035,x,,,,,,311,337,,,,310,560
,,x,,,,,,426,463,,,
,,,x,,,,,338,424,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0029_c53c29db-8fc2-432b-b8cd-92c1676326a5,1576,x,,,,,,97,118,,,,2,310
,,x,,,,,,63,95,,,
,,,x,,,,,120,128,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0030_60332cf8-7da2-414c-ba85-a4ce48a970f7,1003,x,,,,,,262,291,,,,260,470
,,,x,,,,,304,426,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0034_2ed1f689-f7a5-4a50-93e2-1cd76dd98aa9,10147,x,,,,,,922,953,,,,850,1134
,,x,,,,,,955,968,,,
,,x,,,,,,970,997,,,
,,,x,,,,,886,902,,,
,,,x,,,,,851,880,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0041_4655e66f-06ab-4d01-a796-b3dbddb260f3,896,x,,,,,,424,436,,,,350,680
,,,x,,,,,440,518,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0041_4655e66f-06ab-4d01-a796-b3dbddb260f3,1096,x,,,,,,433,507,,,,351,680
,,x,,,,,,509,538,,,
,,,x,,,,,374,431,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0042_3fb866c1-1aa2-4f32-b212-b78484f9acf6,621,x,,,,,,220,240,,,,2,520
,,x,,,,,,242,317,,,
,,x,,,,,,328,398,,,
,,,x,,,,,161,211,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0044_3e8d27ba-032d-43c8-9fb0-3c16c5b9827f,4358,x,,,,,,214,252,,,,140,310
,,,x,,,,,197,212,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0048_53d86d9d-fa28-448f-b783-89fb2595b4ce,38,x,,,,,,113,208,,,
,,,x,,,,,20,100,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0054_448c4836-2aeb-423e-b334-08acbbcc8fbb,2240,x,,,,,,571,647,,,,490,872
,,,x,,,,,649,669,,,
,,,x,,,,,671,699,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170428_0001_0054_448c4836-2aeb-423e-b334-08acbbcc8fbb,9200,x,,,,,,702,737,,,,490,872
,,,x,,,,,738,826,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170502_0001_0006_7efdce9a-d380-4f4c-88fe-67ed1842fb64,2977,x,,,,,,387,437,,,
,,,x,,,,,356,373,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170502_0001_0007_72cf51e3-3e15-4dec-96f1-de2e22a9ce30,2191,x,,,,,,379,450,,,,200,450
,,,x,,,,,346,378,,,
,,,x,,,,,269,344,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170502_0001_0015_f66cc8d5-21ec-4640-8cab-a6c75b717495,677,x,,,,,,84,175,,,,2,270
,,x,,,,,,195,270,,,
,,,x,,,,,24,82,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170502_0001_0020_4fe09db6-a918-493f-a5b1-4a6a4395541f,8013,x,,,,,,875,960,,,
,,,x,,,,,849,870,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20170502_0001_0023_d624b2ca-901c-4071-97af-49c42586ac71,2019,x,,,,,,207,245,,,,2,500
,,,x,,,,,169,205,,,
