# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: wtEGFR 5nM AffiCF640R
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0010_9e913d14-eab6-43c5-a843-231563e1aa6e,238,x,,,,,,370,489,,,
,,,x,,,,,309,359,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0010_9e913d14-eab6-43c5-a843-231563e1aa6e,1194,,x,,,,,145,360,,,
,,,x,,,,,107,126,,,
,,,x,,,,,100,105,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0010_9e913d14-eab6-43c5-a843-231563e1aa6e,1249,x,,,,,,145,204,,,
,,,x,,,,,104,143,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0010_9e913d14-eab6-43c5-a843-231563e1aa6e,1285,x,,,,,,289,308,,,
,,,x,,,,,195,281,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0010_9e913d14-eab6-43c5-a843-231563e1aa6e,2150,x,,,,,,207,213,,,
,,x,,,,,,215,227,,,
,,x,,,,,,229,259,,,
,,x,,,,,,261,271,,,
,,x,,,,,,273,277,,,
,,,x,,,,,160,168,,,
,,,x,,,,,170,199,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0010_9e913d14-eab6-43c5-a843-231563e1aa6e,3083,x,,,,,,312,326,,,
,,x,,,,,,328,331,,,
,,x,,,,,,333,352,,,
,,x,,,,,,356,367,,,
,,x,,,,,,373,391,,,
,,x,,,,,,397,406,,,
,,x,,,,,,408,491,,,
,,,x,,,,,197,235,,,
,,,x,,,,,237,275,,,
,,,x,,,,,277,295,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0010_9e913d14-eab6-43c5-a843-231563e1aa6e,4028,x,,,,,,225,244,,,
,,,x,,,,,186,222,,,
