# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: wtEGFR 5nM AffiCF640R
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0013_517be77a-61ba-4475-8d74-dbb961bf00cf,21,x,,,,,,23,62,,,
,,,x,,,,,3,22,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0013_517be77a-61ba-4475-8d74-dbb961bf00cf,66,x,,,,,,67,97,,,
,,,x,,,,,13,43,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0013_517be77a-61ba-4475-8d74-dbb961bf00cf,282,x,,,,,,91,166,,,
,,,x,,,,,8,23,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0013_517be77a-61ba-4475-8d74-dbb961bf00cf,699,x,,,,,,66,144,,,
,,,x,,,,,8,52,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0013_517be77a-61ba-4475-8d74-dbb961bf00cf,929,x,,,,,,41,59,,,
,,,x,,,,,5,31,,,
