# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: wtEGFR 5nM AffiCF640R
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0022_8f97f908-90a3-4424-be58-01374ba6a700,248,x,,,,,,320,409,,,
,,,x,,,,,285,311,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0022_8f97f908-90a3-4424-be58-01374ba6a700,411,x,,,,,,64,108,,,
,,x,,,,,,110,121,,,
,,x,,,,,,123,164,,,
,,,x,,,,,29,57,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0022_8f97f908-90a3-4424-be58-01374ba6a700,873,x,,,,,,190,283,,,
,,,x,,,,,12,29,,,
,,,x,,,,,31,51,,,
,,,x,,,,,54,112,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0022_8f97f908-90a3-4424-be58-01374ba6a700,1007,x,,,,,,89,236,,,
,,,x,,,,,32,46,,,
,,,x,,,,,48,61,,,
,,,x,,,,,63,71,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0022_8f97f908-90a3-4424-be58-01374ba6a700,1091,x,,,,,,214,283,,,
,,,x,,,,,108,135,,,
,,,x,,,,,137,166,,,
,,,x,,,,,168,171,,,
,,,x,,,,,173,199,,,
,,,x,,,,,201,205,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0022_8f97f908-90a3-4424-be58-01374ba6a700,1435,x,,,,,,162,166,,,
,,x,,,,,,168,211,,,
,,,x,,,,,96,155,,,
