# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: wtEGFR 5nM AffiCF640R
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0009_e14047f2-425f-4742-ad24-31e34f85a8f7,157,x,,,,,,120,137,,,
,,x,,,,,,140,147,,,
,,x,,,,,,155,161,,,
,,,x,,,,,71,112,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0009_e14047f2-425f-4742-ad24-31e34f85a8f7,241,x,,,,,,237,266,,,
,,,x,,,,,150,229,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0009_e14047f2-425f-4742-ad24-31e34f85a8f7,478,x,,,,,,185,244,,,
,,,x,,,,,140,182,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0009_e14047f2-425f-4742-ad24-31e34f85a8f7,632,x,,,,,,76,97,,,
,,,x,,,,,35,60,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0009_e14047f2-425f-4742-ad24-31e34f85a8f7,675,x,,,,,,285,324,,,
,,,x,,,,,261,280,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0009_e14047f2-425f-4742-ad24-31e34f85a8f7,1037,x,,,,,,71,78,,,
,,x,,,,,,81,97,,,
,,x,,,,,,105,122,,,
,,x,,,,,,124,143,,,
,,,x,,,,,35,64,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0009_e14047f2-425f-4742-ad24-31e34f85a8f7,2074,x,,,,,,148,317,,,
,,x,,,,,,327,346,,,
,,,x,,,,,110,138,,,
