# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: wtEGFR 5nM AffiCF640R
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0015_6a4b8acc-aac9-434e-8125-0ea3c5efdced,14,x,,,,,,101,160,,,
,,,x,,,,,43,93,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0015_6a4b8acc-aac9-434e-8125-0ea3c5efdced,42,x,,,,,,55,98,,,
,,,x,,,,,17,32,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0015_6a4b8acc-aac9-434e-8125-0ea3c5efdced,67,x,,,,,,162,200,,,
,,,x,,,,,129,156,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0015_6a4b8acc-aac9-434e-8125-0ea3c5efdced,136,x,,,,,,81,111,,,
,,,x,,,,,24,73,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0015_6a4b8acc-aac9-434e-8125-0ea3c5efdced,275,x,,,,,,281,300,,,
,,,x,,,,,162,241,,,
,,,x,,,,,251,270,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0015_6a4b8acc-aac9-434e-8125-0ea3c5efdced,405,x,,,,,,258,303,,,
,,x,,,,,,310,357,,,
,,x,,,,,,366,387,,,
,,x,,,,,,388,401,,,
,,x,,,,,,419,445,,,
,,,x,,,,,32,148,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0015_6a4b8acc-aac9-434e-8125-0ea3c5efdced,872,x,,,,,,376,388,,,
,,x,,,,,,394,525,,,
,,,x,,,,,232,372,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0015_6a4b8acc-aac9-434e-8125-0ea3c5efdced,3010,x,,,,,,151,161,,,
,,x,,,,,,166,361,,,
,,,x,,,,,108,147,,,
