# users: Sarah Needham, Kathrin Scherer, 
# sample descripton: wtEGFR 5nM AffiCF640R
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0001_f0082e45-6c34-403e-b53a-7a98d482b662,46,x,,,,,,251,328,,,
,,,x,,,,,147,245,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0001_f0082e45-6c34-403e-b53a-7a98d482b662,73,x,,,,,,326,352,,,
,,,x,,,,,242,252,,,
,,,x,,,,,254,286,,,
,,,x,,,,,288,293,,,
,,,x,,,,,296,302,,,
,,,x,,,,,307,311,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0001_f0082e45-6c34-403e-b53a-7a98d482b662,454,x,,,,,,349,379,,,
,,,x,,,,,290,341,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0001_f0082e45-6c34-403e-b53a-7a98d482b662,557,x,,,,,,372,381,,,
,,x,,,,,,390,411,,,
,,x,,,,,,425,436,,,
,,x,,,,,,438,442,,,
,,x,,,,,,444,448,,,
,,,x,,,,,329,367,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0001_f0082e45-6c34-403e-b53a-7a98d482b662,868,x,,,,,,163,171,,,
,,x,,,,,,178,209,,,
,,,x,,,,,139,158,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20141103_0001_0001_f0082e45-6c34-403e-b53a-7a98d482b662,1085,x,,,,,,328,335,,,
,,x,,,,,,337,344,,,
,,x,,,,,,349,358,,,
,,,x,,,,,240,292,,,
,,,x,,,,,294,321,,,
