20.5,127.35,0.0297148036003,0.0316531568947,0.0283805286093,0.184568035173,0.0897471116048,0.374346591076,6.88007928805,100.302969891,273.274014592,584.861792343,864.16831145,35,11,8631.69347098,18601.1354759
8.4,468.316,0.030345463349,0.0194719476729,0.0375613764799,0.13630363371,0.0993780610671,2.59575048686,4.02451886478,123.211145335,566.875121476,862.478017346,1499.81059586,50,8,11500.9525,21008.0275879
9.2,221.592,0.0188264588986,0.0200215649131,0.0124843341611,0.0872719781477,0.0749060049666,0.634277669111,7.59026348325,156.664783505,200.505969199,682.885959308,1203.03581519,20,37,17556.4422852,31871.0854624
8.4,234.4,0.0140551114889,0.0200447098958,0.00573467540773,0.100223549479,0.0827066649229,0.579420882369,6.49094225174,134.02859746,101.528914675,670.142987301,1464.27083121,26,209,15174.8702299,29029.2270671
9.6,180.796,0.0178163379676,0.0177646031447,0.0180236491772,0.146490670325,0.0970603212455,0.507751309498,4.43986678661,242.009294682,361.029893785,1995.65976871,1944.20547833,69,30,18962.593198,36455.0700521
8.1,8.083,0.012935381271,0.0162553618327,0.0116339024772,0.0860152897615,0.0507110052172,0.0303148993816,7.69722620051,254.688647913,220.29441097,1347.68564826,960.241075245,29,20,21904.6251347,39669.2591797
5.9,146.591,0.0103783938273,0.011849568049,0.00936657898781,0.0502734595297,0.0408279712546,0.463271820239,9.91503482656,421.652390893,374.230377976,1788.91958942,1631.2323992,19,20,33234.745991,67145.6720703
38.5,215.435,0.072182879823,0.0824866781752,0.0657004669682,0.308636888705,0.278743474322,0.626493650679,1.0494526424,308.975571513,519.723795097,1156.08072948,2205.00131914,15,19,3425.25958659,6952.55602385
32.0,24.88,0.058710774868,0.102509708971,0.0183594810504,0.205019417943,0.0971492421191,0.0726479683801,4.00130505167,494.953682615,175.920028055,989.90736523,930.88128974,5,29,9244.17714844,16929.8384968
12.3,17.012,0.0262721532509,0.0293073079134,0.0183229581904,0.124340376983,0.0777377279271,0.0591139374405,4.60188385288,307.554366202,335.634238477,1304.84266755,1423.97547615,19,19,14341.8899054,26899.5940584
11.3,65.75,0.0182492178939,0.0215228510407,0.0097191306393,0.111836014579,0.0863855226893,0.224573121131,6.52103917475,181.628351991,181.492993837,943.768601231,1613.14501461,28,80,14358.4402902,31032.1741455
8.4,67.3,0.0130065886134,0.0155212775703,0.00995372561239,0.112996606334,0.0777410822382,0.157913295506,4.93404887183,119.016566865,197.577740549,866.453685419,1543.13148409,54,62,11319.3882378,23208.3992251
29.8,270.0,0.089962660074,0.0442505658277,0.116538495632,0.265503394966,0.349615486896,0.749437482133,1.80508791082,152.620888093,359.787444318,915.725328557,1079.36233296,37,10,4362.16462336,7963.47324219
35.0,41.15,0.0247486034008,0.0335821299762,0.00831608313044,0.138462669025,0.121083998076,0.109263083974,3.1942624588,169.084479833,65.2194746406,697.153170003,949.60988461,18,213,5608.03441026,10868.2278142
20.4,37.476,0.0385433875096,0.0423258463716,0.0416507122131,0.416861242255,0.25335139161,0.100905207701,1.84201979746,69.0448079835,140.329318217,680.012495781,853.589918752,98,38,2846.5479836,5671.4739926
513.6,248.416,0.0755876798409,0.108785392726,0.0178000982196,0.287819095428,0.223034591421,0.826759652465,2.73158527905,164.417838252,47.6214087571,435.008711117,596.694541458,8,158,3236.07373047,6054.25914755
51.5,52.48,0.0367282715497,0.051984998302,0.010720539102,0.316212399809,0.165735512533,0.0858719499771,2.74560850783,94.0681428239,41.6601151549,572.194174464,644.049750825,38,240,3276.63599275,6615.96566162
27.3,11.976,0.0153290951584,0.0199966001904,0.00572126589667,0.105812062341,0.0719151971891,0.0301009184626,7.2864481725,164.51073043,93.3099674688,870.508961437,1172.88810403,29,159,13386.0516231,28275.1584365
9.6,145.396,0.0303450785561,0.043997561718,0.0112019951185,0.15863546477,0.0910054385515,0.564378637646,5.836279654,200.528973868,145.680115451,723.017497496,1183.51085271,14,67,10047.875,21174.9076201
13.2,42.068,0.0223994404827,0.0286623107044,0.00925877610718,0.14041607215,0.0807161387841,0.137926714008,5.82188525047,132.630160212,122.371771669,649.752434047,1066.8123725,25,77,8494.25259766,18487.8959263
12.7,257.596,0.0202940600664,0.0184695225414,0.0207756606824,0.139441837286,0.0996365684183,0.694289375266,6.67002519052,104.130968839,172.103054143,786.17157432,825.377252317,58,24,8781.38437837,19530.4556478
9.0,65.13,0.0125455197492,0.0134640898583,0.0119970904941,0.0773453076698,0.0623387108366,0.190108253009,7.10865488354,143.180216393,223.542304638,822.507722813,1161.55988782,34,28,18630.0752528,32734.1271624
6.7,79.35,0.00940998823034,0.0101515683782,0.00747469044221,0.119253926535,0.0660146785354,0.191925948911,4.13847220167,67.2009646286,168.944905847,789.432588185,1492.08100803,139,79,10912.0442263,20354.024822
7.0,155.14,0.0123656622603,0.00847681805121,0.0153286850995,0.10921616066,0.0796501842168,0.469157169452,6.78041704104,69.3971772826,263.923571192,894.120083466,1371.38710386,167,28,14357.865749,29718.9492885
39.4,66.188,0.0567567286126,0.0641613559896,0.0335675328693,0.212799143858,0.121029460951,0.206390687443,2.62623027392,326.92967051,187.757156334,1084.30304992,676.968054497,12,14,3775.55897013,8401.06246512
19.4,10.996,0.0411419388379,0.0507191982034,0.032657865107,0.226823149894,0.142352333713,0.0253180039202,4.15535408547,119.350065358,120.681288154,533.749718517,526.037539442,21,20,4668.28620257,9072.07751465
14.9,16.201,0.0189042970293,0.0170244295748,0.0201540512233,0.110330913612,0.0855063977301,0.0310666163787,4.51083215691,173.070435149,328.48215665,1121.62461276,1393.6317628,43,19,11040.2073606,22386.1067023
6.6,258.8,0.0252529259739,0.0336839277578,0.0120692538227,0.12144912869,0.111273022185,0.868935478716,3.73043133841,342.634799834,205.026670949,1235.38733956,1890.25250774,14,86,13974.9986049,25634.9834439
102.7,55.404,0.0276777397008,0.0404633588278,0.0303249682929,0.171671492501,0.236845573781,0.113106061273,0.811735758731,188.235519183,179.87341503,798.615672446,1404.85628144,19,62,1536.59571919,3325.23269752
32.3,34.289,0.0594790163549,0.0798033650021,0.0584885077357,0.298596850149,0.143266999769,0.0957336072193,1.94142505392,318.289185843,383.305436773,1190.92908334,938.902735728,15,7,4419.20296224,8554.11181641
10.2,38.694,0.0181602318603,0.0236514417202,0.0123150919743,0.175403786303,0.11552580296,0.0884738446803,3.5602545952,87.0042899791,129.310994306,645.241083714,1213.04465123,56,89,5574.09395054,12190.0642776
28.6,14.194,0.0471063545419,0.0509378141974,0.0306835978927,0.288147790702,0.17083904287,0.0368835786712,1.29392259422,211.148415722,138.229381987,1194.43581275,769.628626925,33,32,3046.16330326,5587.51065826
5.5,1.4,0.0109068155734,0.0132566943355,0.00774294541151,0.1076978939,0.0766512488957,0.0614041458381,4.81420813186,171.502582828,158.31327754,1393.29356939,1567.2214894,67,99,12521.3662984,26773.9019689
6.2,66.7,0.00831262076004,0.01074937133,0.00647795900632,0.0662635751497,0.0607686420294,0.251321708086,6.72005805467,129.437528747,187.566260272,797.906514716,1759.52748638,39,89,18841.8285256,36027.933484
19.7,97.647,0.05192184132,0.0594072535219,0.0347093405532,0.278644718167,0.170040347328,0.290151364685,3.18233950296,156.379660763,308.285740608,733.48562536,1510.28551893,23,25,6644.35052225,13784.7920703
18.5,166.335,0.0452317419548,0.0505430812526,0.0399236855537,0.391505023915,0.252499557876,0.532770350683,2.12668489478,78.6955040531,96.1113376003,609.572753238,607.861471565,61,41,2530.37425757,5119.47323385
5.1,181.001,0.0132067436124,0.0162387231404,0.00905834174611,0.124731999201,0.0864110729145,0.714616523292,6.9071072638,131.522325957,129.459647751,1010.24215478,1234.96632991,60,92,14700.7755534,30208.6713867
14.8,234.048,0.0224479630623,0.0146407285163,0.0222710937662,0.0788427359567,0.0918260719962,0.563814099392,5.4517436333,237.272682366,701.811911865,1277.75249877,2893.64464193,30,18,26534.0442708,49275.4320747
5.2,224.104,0.0126956317848,0.00974017183233,0.0123590687164,0.0631235280033,0.06539804452,0.727709644122,6.11946420502,206.577171104,584.550742893,1338.77308013,3093.15178879,43,29,28765.3921693,55886.397764
5.7,297.25,0.0211768803546,0.0221449833178,0.0190589577675,0.190498349533,0.168324157364,1.09001221171,3.81642742509,77.2020567402,98.1690345743,664.117203364,867.005437838,75,79,5864.95421224,11708.3726513
204.9,80.631,0.0161121746279,0.0227974269343,0.00624174112934,0.0683922808028,0.0432440510548,0.0249804802363,6.0087869046,689.093221727,403.687274475,2067.27966518,2796.82747904,10,49,26739.1982422,55966.5815529
7.2,103.916,0.0113258307793,0.0140668867835,0.0100172641801,0.122632275879,0.0939702675617,0.357816437086,4.88155416771,93.3790257544,152.024373786,814.059473419,1426.11503736,77,89,10770.6140549,21706.1472744
7.2,334.372,0.0326934007453,0.0319657383448,0.0305075097509,0.301564172418,0.213552568256,1.55145551199,2.92792739387,59.7403016457,147.657732156,563.588878549,1033.60412509,90,50,4073.36511502,8749.83026367
4.8,272.5,0.0179804824327,0.0192943844616,0.0164072530789,0.165976570966,0.164072530789,0.960829050156,4.69487413843,63.026123902,74.8460687973,542.171218126,748.460687973,75,101,6122.84556641,12182.1999246
11.8,14.464,0.0189924682303,0.0215045409816,0.0126217997672,0.178630133279,0.0874463939193,0.0561135600334,3.85281783135,83.6813549165,169.181072804,695.10953963,1172.1208551,70,49,8533.50069057,15727.5992506
27.3,66.904,0.0509519754239,0.0545045287618,0.0487071933662,0.365627494179,0.206647120331,0.229436377239,2.67546417837,74.0869864554,164.702690907,496.990613887,698.774337721,46,19,3199.09607464,6398.32236842
10.9,180.323,0.030288217113,0.0307667670577,0.0232447357277,0.234312717113,0.178546202995,0.405159918879,3.20328312936,76.9227040868,96.5158886565,585.825861015,741.352607756,59,60,5253.65081684,9504.97921549
9.1,15.368,0.0120573344924,0.0121455346938,0.0126825823693,0.116495876304,0.069465364511,0.0462307022417,4.34252096538,90.8383428494,327.284510968,871.290776326,1792.61109379,93,31,13015.3756825,24583.4254032
16.3,24.924,0.011854017308,0.00845599738895,0.0147240271018,0.064398957498,0.0550922647684,0.057346469534,4.64471613477,359.351166833,509.667000963,2736.73695193,1906.99929895,59,15,39275.5192995,60844.3559896
5.5,248.005,0.0149420531396,0.0152610303467,0.0151823162334,0.0647470682763,0.112595070681,1.03253732449,6.20254157691,520.652002712,346.708365098,2208.93937054,2571.2580527,19,56,30235.8207237,59885.1939872
5.5,279.905,0.0188624890945,0.0187030440018,0.0151306151003,0.0793502954552,0.0800636894777,1.03401577514,9.32208547646,241.942870787,313.353610009,1026.47666756,1658.11144902,19,29,24847.9493215,49873.9092134
5.7,72.75,0.00839108965963,0.00971120254412,0.00923685334739,0.0739583151611,0.0488768337079,0.233164364992,9.89386463624,133.158624111,393.822457599,1014.10586831,2083.91256704,59,29,29529.1839579,60180.5589978
18.1,53.288,0.0320051210838,0.029471763451,0.0327466902592,0.244810853564,0.190944375617,0.12790269014,2.48695931275,96.1052603132,131.368069955,798.31024867,766.000896429,70,35,4670.80886928,8561.18703962
5.5,167.805,0.0144073795999,0.0146039695579,0.012162309112,0.0900249144416,0.0749735085983,0.552085664495,8.59896468352,149.057633282,239.350079191,918.852961852,1475.45297977,39,39,19027.2059796,39615.7582131
42.5,26.175,0.0563393398816,0.0651588002755,0.0506104424275,0.325794001377,0.20244176971,0.0409949034019,1.6148404155,123.435643944,136.551767787,617.178219721,546.207071148,26,17,2144.24699519,4022.92858169
5.1,275.648,0.023238925461,0.0129808143295,0.0237968000711,0.0861049812087,0.118984000356,0.956918947807,4.49960233594,265.845430645,349.754732884,1763.41909136,1748.77366442,45,26,18937.0836589,34740.554387
32.1,67.208,0.0528529307903,0.0617461784101,0.047596788287,0.239141920674,0.150514260296,0.212087750635,4.35034159285,179.025700559,213.806638758,693.36355681,676.115957339,16,11,5723.70983887,11681.4135298
15.6,111.344,0.0324465838552,0.0524251070245,0.0136400481533,0.203041566429,0.135029587629,0.340794262474,4.84338484216,92.1406174146,60.3255207082,356.859076756,597.1921868,16,99,5350.16921997,9971.00664852
46.3,24.683,0.084217643465,0.159090032011,0.0193175675493,0.224987280908,0.105806675029,0.170380778457,4.79369438887,395.288761156,139.420830836,559.02272708,763.639340351,3,31,5411.07779948,11751.5155305
11.5,11.26,0.0243403632757,0.0293885025403,0.0189993414592,0.201477422639,0.0968780128456,0.0316627055516,4.26340714263,111.940408989,146.196974225,767.424779855,745.461224403,48,27,5160.91360474,11610.9626013
12.5,115.175,0.0265049417818,0.0315212377289,0.0169855528751,0.133733285697,0.088259521723,0.357363599959,6.50655635129,225.062816566,260.27023143,954.860662722,1352.4037936,19,28,16500.551398,31512.8976004
42.8,32.888,0.0759258211021,0.0932754896415,0.0404689234498,0.294962997135,0.214141414549,0.0560885588385,1.61150280354,186.153054366,168.16263843,588.667645193,889.833042195,11,29,2222.04956055,4604.65756331
43.9,55.572,0.0626997316428,0.0743071865376,0.0607159648897,0.278032033399,0.242863859559,0.148397586317,1.09527006775,177.751302961,359.258240237,665.084475735,1437.03296095,15,17,2334.67796631,4637.06427361
6.1,123.428,0.0101381324175,0.010687391057,0.0106789444082,0.0925555215556,0.0700265214612,0.382113761126,6.67887131546,113.027708681,194.122042451,978.848670493,1272.94335958,76,44,17489.3589767,32528.7881747
18.7,62.724,0.0232830594257,0.0332633067844,0.00763151448903,0.141124258752,0.0956226024704,0.152847317445,5.81095369279,158.255972755,76.0874255961,671.423228991,953.372710126,19,158,10075.0543277,19516.6682902
7.0,107.56,0.0114428050879,0.0109954530401,0.0111190852052,0.0753810282178,0.0588366685191,0.359919967004,7.07628586408,195.761516522,412.85363714,1342.07334132,2184.61610348,48,29,25554.3412679,50510.2039332
29.8,125.996,0.0511632231098,0.0781413338077,0.0211486779988,0.312565335231,0.143437312895,0.244387864362,3.273492196,118.173006096,92.8411188429,472.692024385,629.679103995,17,47,4500.83665556,8109.43994141
5.2,248.6,0.0138654328657,0.0126656806528,0.0146672324043,0.0895598867795,0.0703415755241,0.982428080949,9.36488065556,113.320579645,263.965692109,801.297503151,1265.93498729,51,24,16485.6494332,35845.0349935
15.0,13.8,0.0319467412373,0.0415805736275,0.0215745203617,0.220023714379,0.0915329378918,0.0552004548439,4.6819840878,139.887664343,171.892662097,740.215942676,729.278802031,29,19,6329.6164635,13209.7674753
154.2,462.97,0.0219729503003,0.0466671328241,0.0114140832128,0.0933342656482,0.0981876564215,2.69321034605,7.34023414972,275.574328951,120.366863921,551.148657901,1035.43491482,5,75,9514.53828125,21160.4332031
8.9,261.461,0.0113856039833,0.00887361441638,0.0141107393673,0.0675794340241,0.0282214787346,0.861191682157,10.4944481948,192.390855995,706.778397484,1465.2051069,1413.55679497,59,5,34109.9120432,64320.9296875
18.3,70.85,0.0290339387875,0.0365884171116,0.0210939955283,0.268868857259,0.221235691533,0.16549621984,3.12127132954,102.203611639,79.3848483264,751.040095156,832.595313353,55,111,4237.47879528,9180.43459231
17.0,42.47,0.0213419759155,0.0261382704406,0.0147254790237,0.161127120317,0.104124860739,0.0762722267442,4.3577575236,107.732881568,153.491294583,664.110083715,1085.34735252,39,51,7851.53859926,15475.2499043
233.8,91.498,0.063496132787,0.0829755419083,0.015773001233,0.248926625725,0.131020388432,0.0727879256376,4.52255536763,169.521017953,93.2163743795,508.56305386,774.313359836,10,70,5800.84047852,11602.7200893
11.3,78.437,0.019184477001,0.0271540387172,0.0114091918527,0.167388736506,0.107027706545,0.269750091153,3.11798726305,124.496750522,170.036570806,767.449512239,1595.08442291,39,89,7051.20453976,14417.5552581
11.7,11.648,0.0208447604492,0.0206082471108,0.0210711031434,0.197667362269,0.111497797535,0.0796448341432,3.98374911853,61.6381468107,131.573679037,591.212335026,696.222467629,93,29,5793.00514008,10921.8224003
7.6,111.0,0.0120838888223,0.0116910836681,0.0148843863834,0.0964071456828,0.0631491032732,0.309635410244,6.16496469848,126.512247636,284.152127771,1043.24671987,1205.55537861,69,19,16883.0573766,30746.8429276
4.5,73.45,0.00814316655748,0.0099128383987,0.00624028512459,0.0754939280796,0.0582055047564,0.250957671523,7.61221063752,144.30903065,258.463789131,1099.02483456,2410.78973272,59,88,23664.7749603,50382.222745
8.4,10.844,0.0147350863092,0.0192479216641,0.00980517642881,0.101850427956,0.0596425597841,0.0177099291384,7.2962668714,121.329484157,192.985982462,642.015283559,1173.88790299,29,38,13562.2410426,26811.5553043
17.3,34.296,0.0207584692934,0.0275934923747,0.0120909091645,0.103245394571,0.0639790775477,0.0896619440893,5.92771792129,238.161821205,183.581278973,891.11993756,971.420819061,15,29,10372.4329427,21413.0491649
5.9,170.091,0.014184612062,0.014709297308,0.0126555373332,0.10401043873,0.0669668089833,0.541601761317,5.24265427586,177.019005972,345.143468125,1251.71339522,1826.32756659,51,29,16942.5697572,33079.6743669
18.8,25.872,0.043688442297,0.0473392765561,0.0286645729932,0.327976128755,0.16714174621,0.155891077021,2.91363050147,87.0911908248,71.8635151283,603.385469601,419.032699708,49,35,3704.82728296,6683.77604632
