# users: Sarah Needham
# sample descripton: wtEGFR+EGF 2nM_top-up
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160113_0002_0043_85ebe32d-be2a-4b42-8c88-1628916577d3,164,x,,,,,,458,465,,,,2,700
,,x,,,,,,448,452,,,
,,x,,,,,,439,446,,,
,,,x,,,,,273,375,,,
,,,x,,,,,227,268,,,
,,,x,,,,,202,225,,,
,,,x,,,,,174,200,,,
,,,x,,,,,149,164,,,
,,,x,,,,,166,172,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160113_0002_0043_85ebe32d-be2a-4b42-8c88-1628916577d3,1183,x,,,,,,311,319,,,,2,700
,,,x,,,,,264,304,,,
,,,x,,,,,254,262,,,
,,,x,,,,,240,252,,,
,,,x,,,,,115,119,,,
,,,x,,,,,131,140,,,
,,,x,,,,,142,173,,,
,,,x,,,,,175,190,,,
,,,x,,,,,192,199,,,
,,,x,,,,,201,233,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160113_0002_0043_85ebe32d-be2a-4b42-8c88-1628916577d3,2325,x,,,,,,238,258,,,,3,700
,,x,,,,,,274,278,,,
,,x,,,,,,281,285,,,
,,x,,,,,,224,227,,,
,,x,,,,,,210,222,,,
,,x,,,,,,115,118,,,
,,x,,,,,,127,144,,,
,,x,,,,,,183,190,,,
,,x,,,,,,202,205,,,
,,x,,,,,,154,167,,,
,,x,,,,,,171,179,,,
,,x,,,,,,146,150,,,
,,,x,,,,,54,73,,,
,,,x,,,,,86,105,,,
