# users: Sarah Needham
# sample descripton: wtEGFR+EGF 2nM_top-up
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160113_0002_0065_c910ed31-b26e-4f40-9b39-ce423ffedcf8,56,x,,,,,,101,140,,,
,,,x,,,,,2,91,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160113_0002_0065_c910ed31-b26e-4f40-9b39-ce423ffedcf8,67,x,,,,,,152,171,,,
,,,x,,,,,112,141,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160113_0002_0065_c910ed31-b26e-4f40-9b39-ce423ffedcf8,78,x,,,,,,849,878,,,
,,x,,,,,,840,847,,,
,,x,,,,,,829,838,,,
,,x,,,,,,807,826,,,
,,x,,,,,,783,805,,,
,,x,,,,,,710,714,,,
,,x,,,,,,729,739,,,
,,x,,,,,,754,763,,,
,,x,,,,,,741,745,,,
,,x,,,,,,778,781,,,
,,,x,,,,,682,706,,,
,,,x,,,,,670,678,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160113_0002_0065_c910ed31-b26e-4f40-9b39-ce423ffedcf8,80,x,,,,,,138,141,,,
,,x,,,,,,143,167,,,
,,x,,,,,,176,189,,,
,,,x,,,,,79,82,,,
,,,x,,,,,92,95,,,
,,,x,,,,,102,107,,,
,,,x,,,,,126,131,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160113_0002_0065_c910ed31-b26e-4f40-9b39-ce423ffedcf8,89,x,,,,,,227,256,,,
,,,x,,,,,173,222,,,
,,,x,,,,,122,171,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160113_0002_0065_c910ed31-b26e-4f40-9b39-ce423ffedcf8,454,x,,,,,,347,354,,,
,,x,,,,,,356,365,,,
,,x,,,,,,367,372,,,
,,x,,,,,,374,379,,,
,,,x,,,,,229,288,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160113_0002_0065_c910ed31-b26e-4f40-9b39-ce423ffedcf8,14989,x,,,,,,858,872,,,
,,,x,,,,,846,850,,,
