# users: Sarah Needham
# sample descripton: wtEGFR+EGF 2nM_top-up
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0029_6167f0b0-4fd5-4f12-93a8-471a5e02ab8a,299,x,,,,,,293,298,,,,2,470
,,x,,,,,,302,308,,,
,,x,,,,,,315,322,,,
,,x,,,,,,325,328,,,
,,x,,,,,,430,440,,,
,,x,,,,,,419,426,,,
,,x,,,,,,414,417,,,
,,x,,,,,,406,411,,,
,,x,,,,,,386,399,,,
,,x,,,,,,331,334,,,
,,x,,,,,,336,351,,,
,,x,,,,,,372,381,,,
,,x,,,,,,364,370,,,
,,x,,,,,,353,360,,,
,,,x,,,,,205,209,,,
,,,x,,,,,222,225,,,
,,,x,,,,,235,242,,,
,,,x,,,,,280,285,,,
,,,x,,,,,251,255,,,
,,,x,,,,,274,277,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0029_6167f0b0-4fd5-4f12-93a8-471a5e02ab8a,346,x,,,,,,305,344,,,,2,470
,,,x,,,,,85,294,,,
