# users: Sarah Needham
# sample descripton: CHO_WTEGFR_2nMEGF_topup
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160121_0001_0041_e5aa4120-c61e-4b27-9660-55573c623fbb,16,x,,,,,,129,218,,,
,,,x,,,,,10,30,,,
,,,x,,,,,37,66,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160121_0001_0041_e5aa4120-c61e-4b27-9660-55573c623fbb,119,x,,,,,,388,399,,,
,,x,,,,,,401,406,,,
,,x,,,,,,408,419,,,
,,x,,,,,,421,430,,,
,,x,,,,,,435,457,,,
,,,x,,,,,336,385,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160121_0001_0041_e5aa4120-c61e-4b27-9660-55573c623fbb,306,x,,,,,,54,59,,,
,,x,,,,,,72,228,,,
,,,x,,,,,14,19,,,
,,,x,,,,,21,43,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160121_0001_0041_e5aa4120-c61e-4b27-9660-55573c623fbb,374,x,,,,,,351,406,,,
,,,x,,,,,249,348,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160121_0001_0041_e5aa4120-c61e-4b27-9660-55573c623fbb,1411,x,,,,,,435,440,,,
,,x,,,,,,442,448,,,
,,x,,,,,,476,479,,,
,,x,,,,,,485,492,,,
,,x,,,,,,494,497,,,
,,x,,,,,,524,528,,,
,,x,,,,,,510,515,,,
,,x,,,,,,505,508,,,
,,,x,,,,,265,289,,,
,,,x,,,,,291,294,,,
,,,x,,,,,296,321,,,
,,,x,,,,,323,326,,,
,,,x,,,,,328,331,,,
,,,x,,,,,333,345,,,
,,,x,,,,,347,353,,,
,,,x,,,,,365,378,,,
,,,x,,,,,382,386,,,
,,,x,,,,,388,394,,,
,,,x,,,,,396,402,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160121_0001_0041_e5aa4120-c61e-4b27-9660-55573c623fbb,2141,x,,,,,,115,139,,,
,,x,,,,,,144,194,,,
,,,x,,,,,57,101,,,
,,,x,,,,,103,110,,,
