folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
,,x,,,,,,393,528,,,
,,,x,,,,,145,219,,,
,,,x,,,,,229,265,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0003_e5052d3c-9b2b-4b80-af63-98da6ed63439,193,x,,,,,,224,301,,,,80,578
,,,x,,,,,150,217,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0003_e5052d3c-9b2b-4b80-af63-98da6ed63439,1161,x,,,,,,193,232,,,,80,578
,,,x,,,,,145,188,,,
,,,x,,,,,99,139,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0004_1b8f729e-c79a-4956-8644-4635adbc9c9c,624,x,,,,,,157,331,,,,30,711
,,x,,,,,,339,368,,,
,,,x,,,,,145,151,,,
,,,x,,,,,123,139,,,
,,,x,,,,,64,118,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0004_1b8f729e-c79a-4956-8644-4635adbc9c9c,1275,x,,,,,,210,228,,,,30,711
,,x,,,,,,234,465,,,
,,,x,,,,,138,205,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0004_1b8f729e-c79a-4956-8644-4635adbc9c9c,5081,x,,,,,,290,383,,,,30,711
,,,x,,,,,160,284,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0005_972baafe-aa9f-4642-baa8-15afdc9ed740,3311,x,,,,,,249,280,,,,150,560
,,x,,,,,,289,347,,,
,,x,,,,,,365,470,,,
,,x,,,,,,476,497,,,
,,,x,,,,,159,242,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0006_a9691b41-c115-4e55-a54e-80d87a084d31,134,x,,,,,,187,233,,,,120,300
,,,x,,,,,126,180,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0007_1b1cc58d-d642-44dc-b19c-8a518f38af3d,4821,x,,,,,,178,246,,,,10,510
,,,x,,,,,252,324,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0011_dea74a65-1a87-43b4-b33f-0ddc3c9d66e1,6608,x,,,,,,627,658,,,,270,740
,,x,,,,,,512,618,,,
,,,x,,,,,436,500,,,
,,,x,,,,,412,429,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0013_700f44bb-6404-43d8-a726-32590c61c84a,2430,x,,,,,,227,294,,,,2,300
,,,x,,,,,207,218,,,
,,,x,,,,,166,201,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0016_099021c9-f874-4ee3-a69a-ffd1e4dbda84,69,x,,,,,,214,233,,,,2,870
,,,x,,,,,110,151,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0016_099021c9-f874-4ee3-a69a-ffd1e4dbda84,666,x,,,,,,108,144,,,,2,870
,,,x,,,,,59,79,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0018_e6111d49-1029-4a41-a20f-6f390c85efc8,37,x,,,,,,233,255,,,,100,460
,,,x,,,,,102,196,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0018_e6111d49-1029-4a41-a20f-6f390c85efc8,45,x,,,,,,217,258,,,,100,460
,,,x,,,,,171,196,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0022_74a9228e-4320-485a-b16b-11861a4435f2,22,x,,,,,,274,290,,,,220,594
,,x,,,,,,294,301,,,
,,,x,,,,,220,231,,,
,,,x,,,,,242,266,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0022_74a9228e-4320-485a-b16b-11861a4435f2,427,x,,,,,,102,108,,,,40,210
,,x,,,,,,112,210,,,
,,,x,,,,,65,79,,,
,,,x,,,,,83,96,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0027_53eece61-a266-446a-9fa5-63ccb6bf5d36,1095,x,,,,,,313,327,,,,30,557
,,x,,,,,,334,348,,,
,,x,,,,,,378,405,,,
,,,x,,,,,281,298,,,
,,,x,,,,,242,253,,,
,,,x,,,,,217,232,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0027_53eece61-a266-446a-9fa5-63ccb6bf5d36,1283,x,,,,,,254,265,,,,30,557
,,,x,,,,,183,194,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160823_0001_0027_53eece61-a266-446a-9fa5-63ccb6bf5d36,2864,x,,,,,,189,204,,,,30,557
,,,x,,,,,104,142,,,
