folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160111_0001_0030_65ae6dfd-c5c2-4de4-854f-0592ca606a89,2774,x,,,,,,120,151,,,,10,502
,,,x,,,,,160,208,,,
,,,x,,,,,213,228,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160111_0001_0031_2e3cab41-6828-498e-96e5-9f758dd011f1,7054,x,,,,,,442,479,,,,2,564
,,,x,,,,,320,417,,,
,,,x,,,,,268,314,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160111_0001_0032_d7e28aa3-8cfc-4d2e-92fd-238890fe07f4,30,x,,,,,,114,152,,,,2,672
,,,x,,,,,36,55,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160111_0001_0032_d7e28aa3-8cfc-4d2e-92fd-238890fe07f4,70,x,,,,,,121,170,,,,2,672
,,,x,,,,,48,86,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160111_0001_0032_d7e28aa3-8cfc-4d2e-92fd-238890fe07f4,78,x,,,,,,179,254,,,,3,672
,,x,,,,,,265,368,,,
,,,x,,,,,139,165,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160111_0001_0032_d7e28aa3-8cfc-4d2e-92fd-238890fe07f4,617,x,,,,,,367,382,,,,2,672
,,x,,,,,,351,364,,,
,,,x,,,,,409,453,,,
,,,x,,,,,480,514,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160111_0001_0033_f7c3f37c-3129-45c3-bd62-bd6f50144bcc,2,x,,,,,,169,192,,,,2,619
,,x,,,,,,197,227,,,
,,,x,,,,,127,166,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160111_0001_0033_f7c3f37c-3129-45c3-bd62-bd6f50144bcc,561,x,,,,,,81,141,,,,2,619
,,x,,,,,,146,171,,,
,,x,,,,,,176,211,,,
,,,x,,,,,41,76,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160111_0001_0033_f7c3f37c-3129-45c3-bd62-bd6f50144bcc,3255,x,,,,,,156,190,,,,2,619
,,,x,,,,,83,95,,,
,,,x,,,,,100,109,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160111_0001_0035_7a7f59be-7dbd-4dae-aed5-94fb02aa604b,673,x,,,,,,58,86,,,
,,,x,,,,,21,53,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160111_0001_0036_bbc67b52-81b0-481f-8f14-b77832de16d1,8,x,,,,,,44,62,,,
,,x,,,,,,77,140,,,
,,,x,,,,,2,40,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0001_856cecc7-7fa6-46f6-a9f8-e47e2696887e,46,x,,,,,,107,167,,,,80,649
,,,x,,,,,89,100,,,
,,,x,,,,,81,84,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0002_64080d32-519e-44ce-bd85-2b411f47beb8,10462,x,,,,,,629,751,,,
,,,x,,,,,588,622,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0003_8f87281e-0030-4e44-9784-abd4a0a6c195,231,x,,,,,,148,256,,,
,,,x,,,,,60,137,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0005_9b17d1f1-04d4-499d-873a-bde5199e5575,69,x,,,,,,54,109,,,,10,250
,,x,,,,,,116,147,,,
,,x,,,,,,167,248,,,
,,,x,,,,,12,45,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0005_9b17d1f1-04d4-499d-873a-bde5199e5575,196,x,,,,,,11,61,,,,10,250
,,x,,,,,,67,71,,,
,,x,,,,,,79,85,,,
,,,x,,,,,89,107,,,
,,,x,,,,,113,130,,,
,,,x,,,,,135,249,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0007_8d6b76e6-c365-4848-8de2-447d6c8c2a88,95,x,,,,,,441,518,,,,2,760
,,x,,,,,,287,339,,,
,,x,,,,,,224,279,,,
,,x,,,,,,136,212,,,
,,,x,,,,,348,432,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0007_8d6b76e6-c365-4848-8de2-447d6c8c2a88,150,x,,,,,,230,345,,,,2,760
,,x,,,,,,210,220,,,
,,,x,,,,,104,160,,,
,,,x,,,,,170,200,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0008_81f73afa-f112-4a21-9a55-027e59672617,110,x,,,,,,78,104,,,,2,160
,,,x,,,,,43,74,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0009_876e0842-544f-4554-a5d2-535e58f8e42a,711,x,,,,,,117,147,,,,2,310
,,,x,,,,,4,112,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0009_876e0842-544f-4554-a5d2-535e58f8e42a,2460,x,,,,,,69,177,,,,2,310
,,x,,,,,,236,310,,,
,,,x,,,,,183,228,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0010_1512cb73-c50d-4b92-b6b4-19be0cae8146,252,x,,,,,,217,290,,,
,,,x,,,,,203,210,,,
,,,x,,,,,147,197,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0010_1512cb73-c50d-4b92-b6b4-19be0cae8146,320,x,,,,,,256,316,,,
,,,x,,,,,112,251,,,
,,,x,,,,,25,106,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0011_6c5ede2d-a4c2-422d-afd0-e2fc38fd39dd,8654,x,,,,,,653,843,,,,401,902
,,,x,,,,,848,863,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0013_2352f364-9cbe-4622-ba11-abb2e10b7229,49,x,,,,,,124,219,,,,3,330
,,,x,,,,,79,120,,,
,,,x,,,,,41,72,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0013_2352f364-9cbe-4622-ba11-abb2e10b7229,63,x,,,,,,67,99,,,,2,330
,,x,,,,,,104,128,,,
,,x,,,,,,146,182,,,
,,,x,,,,,38,51,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0013_2352f364-9cbe-4622-ba11-abb2e10b7229,830,x,,,,,,41,95,,,,3,330
,,x,,,,,,114,175,,,
,,,x,,,,,5,34,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0013_2352f364-9cbe-4622-ba11-abb2e10b7229,9434,x,,,,,,544,550,,,,500,781
,,x,,,,,,557,579,,,
,,,x,,,,,513,531,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0015_188c3521-fee1-4b9e-889e-0d80797442e6,221,x,,,,,,119,142,,,,51,670
,,,x,,,,,62,112,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0016_94d1cc16-5fbc-47e0-b27e-6343e714e850,141,x,,,,,,25,68,,,,2,200
,,,x,,,,,2,20,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0016_94d1cc16-5fbc-47e0-b27e-6343e714e850,270,x,,,,,,25,42,,,,2,200
,,,x,,,,,2,20,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0016_94d1cc16-5fbc-47e0-b27e-6343e714e850,482,x,,,,,,189,200,,,,2,200
,,,x,,,,,155,184,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0016_94d1cc16-5fbc-47e0-b27e-6343e714e850,1116,x,,,,,,263,271,,,,240,490
,,x,,,,,,278,303,,,
,,,x,,,,,310,317,,,
,,,x,,,,,323,335,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0016_94d1cc16-5fbc-47e0-b27e-6343e714e850,4527,x,,,,,,305,386,,,,240,490
,,x,,,,,,411,431,,,
,,,x,,,,,391,407,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0016_94d1cc16-5fbc-47e0-b27e-6343e714e850,6909,x,,,,,,551,600,,,,500,780
,,,x,,,,,500,546,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0017_c2bca402-6783-4c43-ad70-f5bda7e3fb67,3956,x,,,,,,333,354,,,,2,470
,,x,,,,,,358,363,,,
,,,x,,,,,220,260,,,
,,,x,,,,,312,329,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0018_33632d1a-9648-49be-8ea0-7f3ca26c21d9,2,x,,,,,,298,309,,,
,,x,,,,,,314,351,,,
,,x,,,,,,424,455,,,
,,,x,,,,,235,258,,,
,,,x,,,,,268,293,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160112_0001_0018_33632d1a-9648-49be-8ea0-7f3ca26c21d9,274,x,,,,,,229,304,,,
,,x,,,,,,312,326,,,
,,x,,,,,,330,359,,,
,,,x,,,,,180,221,,,
