# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0016_5de70241-3ebc-4578-ae1d-50fe7065b2a2,243,x,,,,,,378,463,,,,60,703
,,x,,,,,,364,376,,,
,,,x,,,,,176,283,,,
,,,x,,,,,288,357,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0016_5de70241-3ebc-4578-ae1d-50fe7065b2a2,1990,x,,,,,,76,105,,,,60,703
,,x,,,,,,117,155,,,
,,x,,,,,,232,301,,,
,,x,,,,,,306,365,,,
,,,x,,,,,188,228,,,
,,,x,,,,,160,178,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0016_5de70241-3ebc-4578-ae1d-50fe7065b2a2,2370,x,,,,,,120,128,,,,60,703
,,x,,,,,,133,151,,,
,,x,,,,,,153,175,,,
,,x,,,,,,177,189,,,
,,,x,,,,,86,114,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0016_5de70241-3ebc-4578-ae1d-50fe7065b2a2,3058,x,,,,,,402,457,,,,60,703
,,x,,,,,,459,465,,,
,,x,,,,,,467,501,,,
,,x,,,,,,503,524,,,
,,,x,,,,,305,309,,,
,,,x,,,,,315,322,,,
,,,x,,,,,324,336,,,
,,,x,,,,,344,363,,,
,,,x,,,,,371,378,,,
,,,x,,,,,380,384,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0016_5de70241-3ebc-4578-ae1d-50fe7065b2a2,3357,x,,,,,,294,298,,,,60,703
,,x,,,,,,300,303,,,
,,x,,,,,,315,321,,,
,,x,,,,,,343,350,,,
,,x,,,,,,356,374,,,
,,x,,,,,,376,379,,,
,,x,,,,,,392,415,,,
,,x,,,,,,417,421,,,
,,x,,,,,,427,430,,,
,,x,,,,,,480,488,,,
,,x,,,,,,475,478,,,
,,x,,,,,,468,473,,,
,,x,,,,,,458,466,,,
,,,x,,,,,90,93,,,
,,,x,,,,,116,122,,,
,,,x,,,,,199,228,,,
,,,x,,,,,234,277,,,
,,,x,,,,,279,285,,,
,,,x,,,,,124,129,,,
,,,x,,,,,131,134,,,
,,,x,,,,,136,139,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0016_5de70241-3ebc-4578-ae1d-50fe7065b2a2,4072,x,,,,,,201,220,,,,60,705
,,,x,,,,,145,194,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0016_5de70241-3ebc-4578-ae1d-50fe7065b2a2,4740,x,,,,,,279,282,,,,61,703
,,x,,,,,,288,295,,,
,,x,,,,,,301,304,,,
,,,x,,,,,239,275,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0016_5de70241-3ebc-4578-ae1d-50fe7065b2a2,5418,x,,,,,,314,332,,,,60,703
,,,x,,,,,272,284,,,
,,,x,,,,,290,296,,,
,,,x,,,,,298,301,,,
