# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0014_65b907aa-237d-49df-9683-05db0404daac,415,x,,,,,,119,183,,,
,,x,,,,,,104,117,,,
,,,x,,,,,72,79,,,
,,,x,,,,,59,70,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0014_65b907aa-237d-49df-9683-05db0404daac,1614,x,,,,,,283,299,,,
,,x,,,,,,301,306,,,
,,x,,,,,,327,330,,,
,,x,,,,,,348,353,,,
,,x,,,,,,614,618,,,
,,x,,,,,,601,604,,,
,,x,,,,,,581,591,,,
,,x,,,,,,562,572,,,
,,x,,,,,,539,546,,,
,,x,,,,,,524,528,,,
,,x,,,,,,465,478,,,
,,x,,,,,,436,441,,,
,,x,,,,,,373,393,,,
,,x,,,,,,360,363,,,
,,,x,,,,,244,254,,,
,,,x,,,,,226,233,,,
,,,x,,,,,215,222,,,
,,,x,,,,,210,213,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0014_65b907aa-237d-49df-9683-05db0404daac,2507,x,,,,,,269,274,,,
,,x,,,,,,482,499,,,
,,x,,,,,,470,476,,,
,,x,,,,,,460,463,,,
,,x,,,,,,417,443,,,
,,x,,,,,,387,411,,,
,,x,,,,,,380,385,,,
,,x,,,,,,374,378,,,
,,x,,,,,,276,296,,,
,,x,,,,,,298,315,,,
,,x,,,,,,320,334,,,
,,x,,,,,,355,361,,,
,,x,,,,,,337,353,,,
,,,x,,,,,216,219,,,
,,,x,,,,,236,239,,,
,,,x,,,,,229,234,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0014_65b907aa-237d-49df-9683-05db0404daac,3309,x,,,,,,486,495,,,
,,x,,,,,,508,523,,,
,,x,,,,,,497,506,,,
,,,x,,,,,348,429,,,
,,,x,,,,,452,479,,,
