# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0009_cc6cc9f1-5855-4a5c-a8bb-a0588b390e53,189,x,,,,,,521,524,,,,61,918
,,x,,,,,,514,519,,,
,,x,,,,,,505,512,,,
,,x,,,,,,498,503,,,
,,x,,,,,,488,495,,,
,,x,,,,,,472,480,,,
,,x,,,,,,458,464,,,
,,x,,,,,,423,426,,,
,,x,,,,,,429,432,,,
,,x,,,,,,443,447,,,
,,,x,,,,,329,344,,,
,,,x,,,,,346,407,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0009_cc6cc9f1-5855-4a5c-a8bb-a0588b390e53,1078,x,,,,,,525,537,,,,60,918
,,x,,,,,,547,559,,,
,,x,,,,,,570,575,,,
,,x,,,,,,587,591,,,
,,x,,,,,,616,620,,,
,,x,,,,,,632,635,,,
,,x,,,,,,645,649,,,
,,x,,,,,,659,663,,,
,,,x,,,,,285,345,,,
,,,x,,,,,355,396,,,
,,,x,,,,,404,442,,,
,,,x,,,,,450,491,,,
,,,x,,,,,499,518,,,
,,,x,,,,,493,497,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0009_cc6cc9f1-5855-4a5c-a8bb-a0588b390e53,1242,x,,,,,,143,162,,,,61,918
,,,x,,,,,88,137,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0009_cc6cc9f1-5855-4a5c-a8bb-a0588b390e53,4413,x,,,,,,230,242,,,,60,918
,,,x,,,,,250,279,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0009_cc6cc9f1-5855-4a5c-a8bb-a0588b390e53,6792,x,,,,,,469,473,,,,61,918
,,x,,,,,,476,482,,,
,,x,,,,,,490,499,,,
,,x,,,,,,542,545,,,
,,x,,,,,,597,601,,,
,,x,,,,,,655,661,,,
,,x,,,,,,645,653,,,
,,x,,,,,,633,637,,,
,,x,,,,,,617,621,,,
,,x,,,,,,611,614,,,
,,x,,,,,,603,607,,,
,,,x,,,,,503,507,,,
,,,x,,,,,509,526,,,
,,,x,,,,,528,540,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0009_cc6cc9f1-5855-4a5c-a8bb-a0588b390e53,8877,x,,,,,,751,769,,,,60,919
,,,x,,,,,774,823,,,
