# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0012_ab833369-556c-4e89-9845-ec1fee4bae4e,569,x,,,,,,137,146,,,
,,x,,,,,,160,163,,,
,,x,,,,,,148,151,,,
,,,x,,,,,9,18,,,
,,,x,,,,,26,37,,,
,,,x,,,,,39,49,,,
,,,x,,,,,53,67,,,
,,,x,,,,,100,111,,,
,,,x,,,,,94,98,,,
,,,x,,,,,85,92,,,
,,,x,,,,,79,83,,,
,,,x,,,,,71,75,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0012_ab833369-556c-4e89-9845-ec1fee4bae4e,1234,x,,,,,,277,327,,,
,,x,,,,,,220,275,,,
,,x,,,,,,191,206,,,
,,,x,,,,,110,185,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0012_ab833369-556c-4e89-9845-ec1fee4bae4e,4374,x,,,,,,685,734,,,
,,,x,,,,,254,257,,,
,,,x,,,,,305,397,,,
,,,x,,,,,262,266,,,
,,,x,,,,,272,280,,,
,,,x,,,,,284,288,,,
,,,x,,,,,421,460,,,
,,,x,,,,,473,492,,,
,,,x,,,,,501,521,,,
,,,x,,,,,533,592,,,
,,,x,,,,,597,636,,,
