# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0018_1aa9f9ce-f91b-47bb-a718-3012e520cddd,66,x,,,,,,538,580,,,,3,580
,,,x,,,,,500,520,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0018_1aa9f9ce-f91b-47bb-a718-3012e520cddd,607,x,,,,,,216,221,,,,3,580
,,x,,,,,,231,236,,,
,,x,,,,,,272,280,,,
,,x,,,,,,282,285,,,
,,x,,,,,,287,295,,,
,,x,,,,,,388,393,,,
,,x,,,,,,360,383,,,
,,x,,,,,,344,349,,,
,,x,,,,,,338,342,,,
,,x,,,,,,318,328,,,
,,x,,,,,,306,309,,,
,,,x,,,,,184,198,,,
,,,x,,,,,177,182,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0018_1aa9f9ce-f91b-47bb-a718-3012e520cddd,760,x,,,,,,510,551,,,,3,580
,,x,,,,,,553,563,,,
,,,x,,,,,318,327,,,
,,,x,,,,,340,345,,,
,,,x,,,,,347,353,,,
,,,x,,,,,387,394,,,
,,,x,,,,,373,378,,,
,,,x,,,,,367,371,,,
,,,x,,,,,356,360,,,
,,,x,,,,,362,365,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0018_1aa9f9ce-f91b-47bb-a718-3012e520cddd,1853,x,,,,,,567,572,,,,3,580
,,x,,,,,,552,558,,,
,,x,,,,,,525,531,,,
,,x,,,,,,507,512,,,
,,x,,,,,,493,500,,,
,,x,,,,,,486,491,,,
,,x,,,,,,472,477,,,
,,x,,,,,,433,437,,,
,,x,,,,,,425,431,,,
,,x,,,,,,412,415,,,
,,,x,,,,,296,313,,,
,,,x,,,,,319,323,,,
,,,x,,,,,329,357,,,
,,,x,,,,,359,367,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0018_1aa9f9ce-f91b-47bb-a718-3012e520cddd,7184,x,,,,,,477,485,,,,3,580
,,x,,,,,,488,493,,,
,,x,,,,,,552,555,,,
,,x,,,,,,538,541,,,
,,x,,,,,,523,530,,,
,,x,,,,,,511,519,,,
,,x,,,,,,506,509,,,
,,x,,,,,,501,504,,,
,,,x,,,,,427,438,,,
,,,x,,,,,440,444,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0018_1aa9f9ce-f91b-47bb-a718-3012e520cddd,8712,x,,,,,,539,548,,,,3,580
,,,x,,,,,514,532,,,
,,,x,,,,,476,490,,,
