# users: Sarah Needham
# sample descripton: I942E_EGFR_Affibody
# comment: 
folder,track id,Im,Id,It,Itet,Ibl,Ibr,frame start,frame stop,mean,sigma,SEM
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0017_f12d323f-421d-4bb7-a8df-118f2944aec4,220,x,,,,,,448,451,,,,250,827
,,x,,,,,,475,481,,,
,,x,,,,,,463,473,,,
,,,x,,,,,403,435,,,
,,,x,,,,,366,370,,,
,,,x,,,,,355,360,,,
,,,x,,,,,306,310,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0017_f12d323f-421d-4bb7-a8df-118f2944aec4,400,x,,,,,,503,520,,,,250,827
,,x,,,,,,535,641,,,
,,x,,,,,,643,734,,,
,,,x,,,,,353,487,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0017_f12d323f-421d-4bb7-a8df-118f2944aec4,573,x,,,,,,401,404,,,,251,827
,,x,,,,,,440,450,,,
,,x,,,,,,435,438,,,
,,x,,,,,,427,431,,,
,,,x,,,,,323,326,,,
,,,x,,,,,345,351,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0017_f12d323f-421d-4bb7-a8df-118f2944aec4,888,x,,,,,,375,381,,,,250,827
,,x,,,,,,383,387,,,
,,x,,,,,,389,396,,,
,,x,,,,,,398,405,,,
,,,x,,,,,329,368,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0017_f12d323f-421d-4bb7-a8df-118f2944aec4,1722,x,,,,,,368,402,,,,250,827
,,x,,,,,,356,362,,,
,,,x,,,,,250,339,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0017_f12d323f-421d-4bb7-a8df-118f2944aec4,3675,x,,,,,,400,403,,,,250,827
,,x,,,,,,377,398,,,
,,x,,,,,,372,375,,,
,,x,,,,,,363,370,,,
,,x,,,,,,327,361,,,
,,x,,,,,,307,316,,,
,,x,,,,,,302,305,,,
,,x,,,,,,297,300,,,
,,x,,,,,,285,295,,,
,,,x,,,,,254,273,,,
/mnt/rclsfserv005/MSMM_analysed/OctopusSM3/20160819_0002_0017_f12d323f-421d-4bb7-a8df-118f2944aec4,5657,x,,,,,,463,468,,,
,,x,,,,,,492,498,,,
,,x,,,,,,487,490,,,
,,x,,,,,,473,483,,,
,,,x,,,,,398,437,,,
